O_TIMESTAMP	OPEN	HIGH	LOW	CLOSE	VOLUME	C_TIMESTAMP	QUOTE_ASSET_VOLUME	N_OF_TRADES	TAKER_B_ASSET_V	TAKER_Q_ASSET_VOLUME	IGNORE
1536192000000	6697.27000000	6725.00000000	6313.23000000	6405.88000000	29647.54097200	1536220799999	191019970.56565862	129605	15167.04990100	97704393.13546726	0
1536220800000	6405.88000000	6533.00000000	6265.00000000	6422.51000000	18777.40366200	1536249599999	120570443.11153442	88214	10051.19315200	64545421.63572385	0
1536249600000	6423.26000000	6544.00000000	6359.00000000	6516.01000000	12219.51959300	1536278399999	78801518.53192458	63026	7114.30648000	45887509.74568936	0
1536278400000	6516.84000000	6544.00000000	6453.41000000	6486.45000000	12551.37595400	1536307199999	81566628.72967894	62717	6914.90791400	44940097.65727745	0
1536307200000	6487.20000000	6489.23000000	6320.00000000	6375.69000000	15686.66277300	1536335999999	100609494.35603062	77480	8534.40306200	54761246.25109063	0
1536336000000	6373.69000000	6477.00000000	6360.00000000	6395.54000000	10668.24932300	1536364799999	68540006.81948022	54254	6013.72459500	38643492.44855992	0
1536364800000	6395.54000000	6468.00000000	6390.73000000	6449.02000000	8099.93811500	1536393599999	52146172.00084038	40103	4295.49403200	27657734.35448469	0
1536393600000	6449.97000000	6478.00000000	6355.55000000	6429.40000000	10823.71446800	1536422399999	69560577.04904408	50383	5965.56412500	38341741.84850564	0
1536422400000	6429.40000000	6434.11000000	6111.00000000	6185.05000000	19291.37958800	1536451199999	120004596.32131898	90345	9354.02603600	58201648.24522706	0
1536451200000	6185.06000000	6206.00000000	6141.53000000	6187.83000000	9989.30095000	1536479999999	61734212.04099575	43595	5557.01773500	34344466.19644218	0
1536480000000	6186.86000000	6441.00000000	6181.55000000	6369.05000000	15608.75078600	1536508799999	99190364.06566207	72725	8890.43080200	56452051.26076918	0
1536508800000	6369.05000000	6400.00000000	6211.00000000	6250.81000000	11455.87208400	1536537599999	72658873.99876267	60389	6357.33213300	40346892.18465907	0
1536537600000	6252.26000000	6373.98000000	6246.39000000	6326.25000000	10327.69468900	1536566399999	65084620.68250369	48276	5625.64024500	35456056.00423977	0
1536566400000	6326.27000000	6346.99000000	6245.00000000	6295.74000000	10826.29971000	1536595199999	68190690.25692782	59334	6192.99475200	39012215.28314234	0
1536595200000	6297.00000000	6321.80000000	6221.00000000	6312.00000000	11285.46203300	1536623999999	70903039.03044319	57676	6636.06098700	41703712.87723150	0
1536624000000	6311.99000000	6404.00000000	6289.00000000	6310.19000000	10590.26864600	1536652799999	67157218.73455790	51773	6166.00467500	39095068.02146456	0
1536652800000	6310.19000000	6361.29000000	6169.68000000	6250.63000000	12052.52827600	1536681599999	75668186.76020570	61329	6120.22365900	38443024.09200926	0
1536681600000	6250.60000000	6323.41000000	6186.70000000	6294.91000000	10462.09166800	1536710399999	65521243.30569575	60233	6131.74527200	38402569.39860257	0
1536710400000	6293.00000000	6305.05000000	6218.00000000	6244.94000000	9388.21397300	1536739199999	58839438.98930165	49936	5070.32470500	31781847.00323905	0
1536739200000	6245.00000000	6299.00000000	6192.37000000	6269.39000000	10401.84729800	1536767999999	65074157.06841671	55835	5898.04468500	36908530.74131964	0
1536768000000	6269.39000000	6360.00000000	6261.60000000	6338.62000000	11643.58466800	1536796799999	73484412.95484831	59819	6243.62750000	39407807.01963400	0
1536796800000	6338.62000000	6439.00000000	6337.40000000	6385.01000000	11333.95185900	1536825599999	72480534.34646463	60706	5892.26442700	37685409.91807908	0
1536825600000	6385.01000000	6535.00000000	6383.12000000	6480.00000000	15330.85213500	1536854399999	99074074.38136114	84241	8394.00775400	54251988.31484330	0
1536854400000	6480.00000000	6528.96000000	6411.02000000	6487.38000000	13800.25911300	1536883199999	89430556.46401886	70690	7399.03068800	47960185.14291318	0
1536883200000	6487.39000000	6584.99000000	6454.68000000	6543.84000000	11258.72580800	1536911999999	73589527.54113809	63713	5942.03895600	38841121.17123090	0
1536912000000	6543.86000000	6549.97000000	6385.62000000	6480.00000000	14364.31577100	1536940799999	92785086.71146969	73128	7572.29803900	48915268.30974595	0
1536940800000	6479.99000000	6545.63000000	6449.38000000	6476.63000000	11550.29769800	1536969599999	75092048.39539797	61534	6411.75525100	41690114.05791447	0
1536969600000	6476.63000000	6527.79000000	6466.13000000	6498.01000000	7544.76416500	1536998399999	49031928.95068115	41185	4060.52164800	26389509.03895675	0
1536998400000	6498.01000000	6565.45000000	6495.11000000	6542.22000000	10284.09327100	1537027199999	67151588.12002394	55308	5568.87418100	36366914.52037310	0
1537027200000	6542.18000000	6558.00000000	6470.42000000	6514.96000000	7414.79917600	1537055999999	48374324.00916411	44869	4001.93203100	26112127.08073247	0
1537056000000	6514.96000000	6524.62000000	6370.00000000	6447.82000000	11140.89334000	1537084799999	72033617.17006599	53205	5928.89180400	38351819.29915782	0
1537084800000	6447.82000000	6520.00000000	6443.58000000	6482.00000000	7945.06185900	1537113599999	51539220.59329870	46378	4318.60242200	28016412.74195956	0
1537113600000	6482.00000000	6517.00000000	6409.74000000	6505.00000000	8482.17769800	1537142399999	55041241.38813485	46338	5029.86606800	32649707.44281193	0
1537142400000	6500.08000000	6533.84000000	6460.00000000	6480.01000000	5695.77840200	1537171199999	37039645.37631443	37330	3208.13616800	20873104.79741258	0
1537171200000	6480.03000000	6510.00000000	6225.00000000	6265.06000000	17105.71266700	1537199999999	109263940.25246653	91072	7704.98995700	49282206.86452603	0
1537200000000	6262.10000000	6320.00000000	6201.00000000	6248.69000000	13185.76366900	1537228799999	82667115.12164119	68522	7219.33435900	45280533.36987711	0
1537228800000	6248.69000000	6294.08000000	6224.98000000	6290.15000000	9241.82201800	1537257599999	57848018.66708219	41799	5171.96746000	32373519.92369496	0
1537257600000	6292.94000000	6390.00000000	6234.44000000	6360.01000000	12485.70040900	1537286399999	78882154.74309498	73197	6963.99108700	43999849.92129099	0
1537286400000	6360.01000000	6371.74000000	6280.00000000	6336.45000000	10893.34424300	1537315199999	69006155.99690149	54059	5998.73678000	38003077.24368099	0
1537315200000	6336.39000000	6369.04000000	6305.00000000	6356.95000000	7951.35051200	1537343999999	50424163.55646456	41381	4636.24234700	29401564.84591332	0
1537344000000	6356.94000000	6366.99000000	6252.17000000	6327.95000000	10256.64516800	1537372799999	64753542.93662199	59039	5801.63918500	36637806.40751478	0
1537372800000	6330.67000000	6517.70000000	6123.00000000	6391.89000000	20836.08440200	1537401599999	132277658.03070903	97795	10760.64484300	68424246.07084953	0
1537401600000	6392.00000000	6427.96000000	6374.99000000	6411.00000000	6915.97252600	1537430399999	44251649.35474148	34348	3835.05316400	24531757.74729570	0
1537430400000	6411.00000000	6449.00000000	6375.61000000	6417.92000000	5581.62553200	1537459199999	35809675.99600926	43708	2957.57931300	18979141.41724350	0
1537459200000	6417.77000000	6540.00000000	6325.00000000	6492.00000000	12691.42667000	1537487999999	81782946.28285610	75630	6772.86641000	43695968.59448534	0
1537488000000	6492.00000000	6678.23000000	6491.00000000	6647.91000000	13589.77195600	1537516799999	89072139.88940700	76896	7255.22136700	47579041.54527103	0
1537516800000	6647.91000000	6779.01000000	6647.91000000	6681.65000000	21591.09405000	1537545599999	144939121.96917934	122965	11372.39059000	76352656.10727356	0
1537545600000	6683.81000000	6784.86000000	6681.67000000	6759.02000000	16598.47745700	1537574399999	111735680.14140004	92633	9770.80681600	65777098.08943675	0
1537574400000	6759.01000000	6839.03000000	6700.00000000	6718.57000000	12364.42301600	1537603199999	83584919.90145296	61452	6999.30625500	47322573.01482860	0
1537603200000	6719.31000000	6728.00000000	6627.00000000	6685.21000000	12396.22240400	1537631999999	82830592.54583182	54609	7202.71575700	48133292.08389480	0
1537632000000	6687.47000000	6760.00000000	6640.00000000	6723.05000000	4589.04524700	1537660799999	30795158.44469372	29659	2352.94262000	15798800.89538724	0
1537660800000	6723.05000000	6745.55000000	6683.00000000	6721.40000000	7856.84991100	1537689599999	52766129.45879440	44960	4248.25676300	28533423.38437919	0
1537689600000	6721.87000000	6788.23000000	6661.75000000	6685.94000000	13449.71050700	1537718399999	90601877.96713555	75755	7499.85014200	50537368.09583061	0
1537718400000	6685.93000000	6725.00000000	6669.86000000	6708.00000000	8979.66935500	1537747199999	60111211.96047656	47639	5304.52964200	35513344.43247972	0
1537747200000	6706.81000000	6730.00000000	6609.00000000	6677.92000000	10381.88064900	1537775999999	69451143.13228266	56505	5472.43748400	36623354.55670900	0
1537776000000	6677.90000000	6677.90000000	6563.14000000	6605.02000000	14334.55426200	1537804799999	94798062.68250477	71293	7198.58047300	47612117.09525594	0
1537804800000	6609.94000000	6666.00000000	6557.00000000	6581.39000000	10589.30499900	1537833599999	70106793.72833084	57499	5991.43051400	39680003.21509916	0
1537833600000	6581.42000000	6584.01000000	6367.00000000	6382.89000000	16627.86551300	1537862399999	107361290.60628602	83853	8492.77155900	54824715.27282460	0
1537862400000	6379.99000000	6456.90000000	6356.00000000	6403.00000000	11527.23284500	1537891199999	73910260.18183152	68529	6248.19665800	40069985.25007583	0
1537891200000	6403.00000000	6448.00000000	6325.02000000	6447.54000000	12145.93109400	1537919999999	77655650.04294678	67583	6575.10464500	42053518.94965688	0
1537920000000	6445.11000000	6476.87000000	6379.70000000	6455.83000000	9631.01998700	1537948799999	61833046.44589295	51501	5526.61842600	35479237.87375726	0
1537948800000	6455.88000000	6557.81000000	6429.00000000	6544.51000000	12350.38621000	1537977599999	80223116.02040490	76198	6943.42642500	45106628.94104281	0
1537977600000	6542.55000000	6557.99000000	6430.00000000	6465.12000000	11503.13587300	1538006399999	74803512.83504558	56539	6363.09483700	41383967.83466194	0
1538006400000	6467.84000000	6530.00000000	6450.00000000	6461.17000000	7424.71664000	1538035199999	48220499.29375885	40913	4055.58324500	26346262.75386841	0
1538035200000	6460.01000000	6540.00000000	6434.00000000	6498.97000000	11290.16541100	1538063999999	73324021.54975181	63469	6116.43412600	39736962.71226144	0
1538064000000	6498.97000000	6750.00000000	6487.65000000	6689.13000000	14372.54624600	1538092799999	95370332.39824109	78208	8223.77244000	54568725.54248004	0
1538092800000	6689.12000000	6814.80000000	6680.00000000	6788.99000000	14450.67566200	1538121599999	97207717.17989847	70624	8521.86130200	57334938.29079219	0
1538121600000	6786.71000000	6787.73000000	6580.00000000	6672.99000000	16414.08975000	1538150399999	109354148.80549093	83916	8569.16411300	57108494.28275499	0
1538150400000	6673.00000000	6700.00000000	6540.88000000	6634.58000000	11534.68311100	1538179199999	76583121.51884119	57309	6597.48113400	43824368.58800735	0
1538179200000	6634.58000000	6634.58000000	6464.57000000	6545.81000000	12001.34721000	1538207999999	78277233.57984407	65102	5674.46811600	37022421.63523698	0
1538208000000	6549.04000000	6620.00000000	6530.74000000	6589.01000000	10472.51308100	1538236799999	68835136.19712852	60538	6206.39837200	40795478.49591095	0
1538236800000	6589.01000000	6636.00000000	6550.83000000	6596.38000000	7782.09940900	1538265599999	51311933.82963307	45387	4156.16626300	27409205.28579186	0
1538265600000	6597.66000000	6607.43000000	6542.48000000	6577.75000000	6849.52945900	1538294399999	45043952.24619358	40158	4116.92820400	27077510.61346166	0
1538294400000	6577.77000000	6662.00000000	6575.32000000	6607.29000000	10799.94135600	1538323199999	71548475.88311270	59590	5583.57528900	36994670.03305711	0
1538323200000	6605.16000000	6650.00000000	6533.00000000	6626.57000000	10115.25370400	1538351999999	66846564.24788908	53699	5500.50082400	36366370.49541470	0
1538352000000	6626.57000000	6667.09000000	6604.10000000	6604.81000000	4914.30452100	1538380799999	32629464.92544018	37325	2657.01036700	17646754.65167688	0
1538380800000	6604.81000000	6636.26000000	6510.00000000	6569.92000000	7130.11072800	1538409599999	46959618.22502696	42929	3498.25869000	23059339.33144939	0
1538409600000	6567.54000000	6630.00000000	6541.00000000	6611.61000000	8577.09164500	1538438399999	56526173.81783965	49479	4908.54280200	32350052.11893688	0
1538438400000	6610.00000000	6640.00000000	6584.17000000	6606.86000000	7541.42062900	1538467199999	49847028.02853582	41932	4016.34934900	26547109.28385977	0
1538467200000	6604.13000000	6616.50000000	6532.00000000	6555.80000000	10171.32278700	1538495999999	66893936.84040577	55545	5328.48655000	35049675.11350541	0
1538496000000	6560.80000000	6586.00000000	6494.00000000	6525.79000000	10533.06667200	1538524799999	68984527.41129753	49797	5770.98512300	37822125.84482475	0
1538524800000	6525.79000000	6549.00000000	6430.00000000	6460.28000000	9720.32157900	1538553599999	63008343.44907227	56367	4859.23058200	31502097.82122100	0
1538553600000	6460.29000000	6545.01000000	6451.81000000	6512.47000000	10483.97697100	1538582399999	68052144.47388966	49909	5962.91950400	38709209.06847437	0
1538582400000	6514.24000000	6538.88000000	6450.73000000	6510.00000000	8247.67058800	1538611199999	53562469.10194534	44331	4474.56142000	29065075.54509043	0
1538611200000	6510.01000000	6643.46000000	6505.09000000	6574.45000000	8679.56968300	1538639999999	57203967.34998183	38439	4915.89416800	32405382.22658534	0
1538640000000	6574.45000000	6627.83000000	6564.73000000	6597.77000000	4084.24190200	1538668799999	26916750.61464909	24085	2032.71412600	13398822.93794966	0
1538668800000	6598.00000000	6621.49000000	6557.00000000	6593.79000000	7310.48923300	1538697599999	48227962.71137514	34300	4129.24421800	27239605.66267973	0
1538697600000	6591.69000000	6632.98000000	6543.08000000	6578.76000000	3721.08242000	1538726399999	24508765.93809288	23588	1805.22499600	11894729.83373486	0
1538726400000	6577.12000000	6607.51000000	6567.21000000	6598.51000000	3604.39550900	1538755199999	23760702.88329719	21745	2066.43280700	13623771.42403933	0
1538755200000	6598.48000000	6697.00000000	6575.00000000	6635.65000000	8771.07446300	1538783999999	57995045.83618648	41368	4722.09215300	31230716.32764126	0
1538784000000	6635.65000000	6651.00000000	6584.22000000	6620.35000000	4261.71152300	1538812799999	28212929.73627118	21669	2143.33171100	14190186.24429589	0
1538812800000	6619.43000000	6634.15000000	6566.77000000	6596.08000000	2788.43243600	1538841599999	18386365.83664281	20442	1315.83720700	8679964.13056323	0
1538841600000	6597.50000000	6607.00000000	6582.63000000	6594.27000000	3889.36143200	1538870399999	25648646.84138009	19954	1753.69717600	11567197.58196248	0
1538870400000	6596.44000000	6609.83000000	6566.01000000	6570.93000000	6097.45100900	1538899199999	40208369.11238236	27074	2967.21190300	19562044.65361753	0
1538899200000	6569.46000000	6586.89000000	6525.00000000	6582.07000000	8616.53881000	1538927999999	56505722.32783818	38656	4280.60439800	28066660.15207896	0
1538928000000	6582.07000000	6640.00000000	6572.70000000	6615.26000000	2692.84194300	1538956799999	17774991.31342225	17114	1520.39197900	10039743.60650211	0
1538956800000	6615.26000000	6628.63000000	6587.00000000	6596.03000000	5977.61834500	1538985599999	39477844.21881384	32643	3163.39579600	20893689.28078566	0
1538985600000	6596.52000000	6715.60000000	6592.41000000	6674.56000000	12013.19820000	1539014399999	79956430.62403113	67409	6537.07597500	43499609.42702980	0
1539014400000	6676.51000000	6705.00000000	6657.98000000	6673.01000000	5132.60299600	1539043199999	34270327.58739645	35104	2634.44319600	17589277.23760629	0
1539043200000	6673.01000000	6685.38000000	6646.00000000	6672.25000000	2394.39454100	1539071999999	15962044.64933170	22776	1170.37431500	7803961.80699949	0
1539072000000	6669.42000000	6675.29000000	6607.00000000	6641.56000000	4751.82540600	1539100799999	31537904.85063587	35299	2362.16780900	15680493.15867221	0
1539100800000	6643.78000000	6674.94000000	6625.00000000	6656.61000000	8208.55952200	1539129599999	54615236.92885567	43881	4074.38087500	27110554.08548132	0
1539129600000	6656.67000000	6659.95000000	6530.00000000	6576.98000000	7510.91192700	1539158399999	49565829.42447415	41078	2966.35113200	19580660.10444856	0
1539158400000	6576.88000000	6615.00000000	6565.68000000	6588.99000000	4428.27066900	1539187199999	29187878.00579874	30746	2160.32888900	14238645.71821487	0
1539187200000	6588.98000000	6646.20000000	6582.00000000	6631.00000000	3451.47884800	1539215999999	22855973.45189968	27965	1692.97487400	11212291.03437562	0
1539216000000	6630.21000000	6633.92000000	6256.55000000	6300.86000000	24072.79073300	1539244799999	153070958.94494919	124633	11379.90553900	72249988.62305228	0
1539244800000	6298.77000000	6335.31000000	6219.17000000	6294.09000000	13564.85744900	1539273599999	85409602.95328566	65575	7506.76123200	47283804.77436015	0
1539273600000	6294.03000000	6335.33000000	6205.00000000	6252.68000000	11074.75215000	1539302399999	69672562.54758936	63016	5548.58741300	34922994.57644666	0
1539302400000	6252.71000000	6360.00000000	6209.00000000	6332.61000000	11053.19694600	1539331199999	69627271.79927486	61130	6101.91953800	38456100.82267604	0
1539331200000	6332.61000000	6355.00000000	6295.40000000	6341.69000000	9435.31834600	1539359999999	59613588.65154900	46191	5697.62898200	35999000.92222242	0
1539360000000	6341.68000000	6344.51000000	6278.00000000	6298.01000000	8515.55612700	1539388799999	53789412.56045092	40756	4090.88433700	25844289.57559975	0
1539388800000	6298.00000000	6330.57000000	6285.07000000	6318.47000000	6786.20264400	1539417599999	42862184.03193847	36347	3442.87479400	21747970.88691915	0
1539417600000	6320.00000000	6345.00000000	6304.00000000	6329.26000000	8397.64412100	1539446399999	53101370.47662739	45477	4242.93861200	26826841.42517394	0
1539446400000	6329.26000000	6342.42000000	6301.05000000	6332.93000000	3914.22326000	1539475199999	24765096.48740107	27157	1737.34306200	10993433.01990149	0
1539475200000	6332.92000000	6416.00000000	6320.00000000	6379.95000000	6945.89072000	1539503999999	44231427.22481434	35676	3350.15300800	21335817.87553730	0
1539504000000	6379.95000000	6388.00000000	6345.00000000	6380.77000000	3969.78845800	1539532799999	25282655.40427593	29251	1840.58416600	11723049.91842892	0
1539532800000	6380.76000000	6410.80000000	6308.00000000	6339.34000000	4711.73213600	1539561599999	30013211.45574037	31186	1936.63141300	12346858.03230367	0
1539561600000	6339.34000000	7680.00000000	6300.00000000	6860.25000000	42894.70285800	1539590399999	299185728.80525480	213094	22008.20072600	153275145.37737932	0
1539590400000	6860.25000000	7091.41000000	6722.00000000	6907.01000000	31750.38674500	1539619199999	219396288.76696563	158332	16191.92784000	111881828.68860511	0
1539619200000	6906.03000000	6958.94000000	6650.00000000	6752.50000000	16102.94164300	1539647999999	109402487.98335238	85487	9014.67548700	61281293.10980756	0
1539648000000	6752.50000000	6900.00000000	6690.35000000	6824.71000000	7729.75161400	1539676799999	52467276.97320136	52520	3780.33308700	25675318.29734669	0
1539676800000	6823.32000000	6829.90000000	6712.64000000	6719.76000000	10771.77903400	1539705599999	72782059.30120101	68521	5473.70606100	36983071.65506373	0
1539705600000	6719.76000000	6785.02000000	6670.00000000	6759.27000000	9056.42711600	1539734399999	60873435.94845846	54034	4949.97275600	33270393.44766845	0
1539734400000	6762.76000000	6811.12000000	6733.67000000	6750.01000000	10365.06652300	1539763199999	70105975.99442037	53362	5243.37382400	35467898.29560506	0
1539763200000	6751.00000000	6780.06000000	6676.01000000	6748.02000000	11155.21906800	1539791999999	75034055.81097108	62506	6004.04013500	40389497.57880201	0
1539792000000	6746.89000000	6756.00000000	6710.00000000	6740.89000000	5121.14578800	1539820799999	34501701.35884577	42878	2505.06196400	16877977.99951739	0
1539820800000	6739.01000000	6796.00000000	6717.48000000	6732.65000000	6323.15289900	1539849599999	42651528.68282817	40072	3147.64662500	21238208.28736114	0
1539849600000	6734.85000000	6736.29000000	6672.80000000	6704.90000000	7573.59274200	1539878399999	50861972.53968322	51301	3743.48630800	25144845.03211584	0
1539878400000	6704.90000000	6716.00000000	6567.00000000	6618.96000000	6219.77630000	1539907199999	41263858.93192289	46629	2844.52166000	18868987.76973356	0
1539907200000	6618.96000000	6648.14000000	6583.00000000	6588.01000000	4998.70467400	1539928799999	33072619.44591179	24245	2607.88337200	17256664.29003240	0
1539936000000	6588.00000000	6617.48000000	6551.02000000	6572.35000000	7482.53650300	1539964799999	49265110.78992816	41732	4139.47942200	27256995.24564166	0
1539964800000	6572.12000000	6596.11000000	6523.00000000	6528.88000000	8291.35959300	1539993599999	54348485.43321474	46360	4955.16955000	32482250.47834203	0
1539993600000	6528.88000000	6605.00000000	6505.55000000	6576.43000000	9073.88906800	1540022399999	59400096.81579378	43593	5268.89072100	34496065.58804006	0
1540022400000	6576.00000000	6617.65000000	6566.00000000	6573.13000000	7625.39180900	1540051199999	50211493.16616106	47097	3933.63218100	25903969.87476017	0
1540051200000	6573.63000000	6599.27000000	6562.04000000	6588.40000000	2541.44137000	1540079999999	16714207.51375101	20119	1284.48437500	8448367.57370187	0
1540080000000	6585.72000000	6663.90000000	6581.69000000	6620.52000000	1658.00940400	1540108799999	10975761.94249569	20583	819.59941100	5426565.54364689	0
1540108800000	6620.00000000	6658.05000000	6613.87000000	6645.00000000	2251.39391400	1540137599999	14936697.55300118	22758	1109.24229400	7359260.27591742	0
1540137600000	6645.00000000	6647.99000000	6580.00000000	6590.11000000	2605.95447400	1540166399999	17233942.09369028	24677	1424.11813900	9418613.38566562	0
1540166400000	6590.12000000	6639.00000000	6555.42000000	6615.06000000	6011.15010500	1540195199999	39714263.70923521	35104	2894.32699600	19119754.50917146	0
1540195200000	6616.83000000	6620.00000000	6535.27000000	6563.49000000	5875.10004700	1540223999999	38649194.47070700	38229	3267.72694700	21496973.15133442	0
1540224000000	6562.71000000	6590.08000000	6551.28000000	6581.20000000	4327.44250800	1540252799999	28451561.37170811	28340	2239.49165100	14725243.53257091	0
1540252800000	6581.20000000	6595.00000000	6565.60000000	6573.46000000	3980.13462400	1540281599999	26198297.42197830	21016	1905.69327700	12544355.87977244	0
1540281600000	6572.03000000	6584.98000000	6515.45000000	6556.60000000	5499.27833100	1540310399999	36050903.00292790	34377	3010.45487800	19738632.57756185	0
1540310400000	6556.60000000	6590.60000000	6541.01000000	6553.51000000	4377.18880100	1540339199999	28720590.60025340	31545	2371.90077700	15564215.57972511	0
1540339200000	6553.51000000	6630.00000000	6547.53000000	6610.94000000	4391.03260800	1540367999999	28949391.85749237	31708	1946.06852600	12826379.89173757	0
1540368000000	6610.95000000	6621.25000000	6580.42000000	6581.00000000	3806.82677100	1540396799999	25146312.37218002	32396	1768.35825900	11681555.00718075	0
1540396800000	6580.99000000	6601.93000000	6555.00000000	6565.50000000	3753.68459800	1540425599999	24699912.79174339	26658	1837.19359500	12090707.27034849	0
1540425600000	6566.81000000	6575.09000000	6502.80000000	6552.15000000	6256.15394300	1540454399999	40925522.71269331	35327	3423.69266700	22394990.38764188	0
1540454400000	6553.25000000	6570.00000000	6531.65000000	6546.14000000	2503.45904400	1540483199999	16401263.24443191	22072	1135.51948800	7439215.04290176	0
1540483200000	6546.14000000	6563.82000000	6528.00000000	6528.09000000	1583.08825700	1540511999999	10365159.48883731	18164	806.94862200	5284107.02099907	0
1540512000000	6528.13000000	6547.47000000	6520.00000000	6533.60000000	4217.58230800	1540540799999	27557236.36053390	25106	2123.73304900	13877043.90681668	0
1540540800000	6533.60000000	6600.00000000	6515.01000000	6545.02000000	3691.82082700	1540569599999	24197087.13585160	32701	1835.81808400	12030625.19540628	0
1540569600000	6544.49000000	6556.60000000	6526.23000000	6538.63000000	1534.10102100	1540598399999	10038164.30003784	20178	720.49072800	4714852.88141598	0
1540598400000	6538.63000000	6558.35000000	6534.46000000	6545.09000000	1510.86541200	1540627199999	9889563.22481382	18252	699.02078500	4576004.60943482	0
1540627200000	6545.09000000	6557.99000000	6463.04000000	6494.93000000	3579.31774000	1540655999999	23324113.49372657	33985	1752.28376300	11419482.69208275	0
1540656000000	6493.86000000	6514.00000000	6478.52000000	6505.60000000	2686.72471200	1540684799999	17453543.32587219	34611	1374.92319200	8930691.56641183	0
1540684800000	6505.60000000	6514.00000000	6477.32000000	6492.98000000	1608.58573300	1540713599999	10456864.52354554	21008	790.24766700	5137405.37934246	0
1540713600000	6492.98000000	6514.17000000	6482.33000000	6487.01000000	2070.38880600	1540742399999	13454205.95566743	24444	971.93529700	6316275.81497462	0
1540742400000	6487.01000000	6505.00000000	6453.00000000	6489.93000000	2064.95918900	1540771199999	13387286.78350045	26195	966.32592500	6265757.80089883	0
1540771200000	6489.93000000	6505.01000000	6479.27000000	6498.97000000	1748.61647600	1540799999999	11357908.10322343	25975	856.89453200	5566432.75437633	0
1540800000000	6497.55000000	6501.00000000	6315.00000000	6382.56000000	9059.15394100	1540828799999	57956745.16848144	75351	4241.11268700	27141426.53966972	0
1540828800000	6383.29000000	6385.99000000	6317.00000000	6344.50000000	3019.45365000	1540857599999	19170067.76454024	34260	1438.41496200	9132001.43767031	0
1540857600000	6344.50000000	6395.00000000	6340.37000000	6373.00000000	2694.40129800	1540886399999	17155296.81060634	32223	1488.72032800	9478643.25253483	0
1540886400000	6373.00000000	6376.81000000	6330.00000000	6353.97000000	3115.50911500	1540915199999	19800040.94619419	31875	1640.03588600	10424079.86330005	0
1540915200000	6353.97000000	6355.00000000	6317.01000000	6330.87000000	3067.26497200	1540943999999	19438101.42608828	31018	1418.37948200	8989419.47404909	0
1540944000000	6330.01000000	6347.12000000	6327.97000000	6335.33000000	2200.18760800	1540972799999	13944588.35590996	24168	1111.10500600	7042048.76976455	0
1540972800000	6335.33000000	6428.00000000	6245.02000000	6394.80000000	6986.26443400	1541001599999	44150840.81442814	52611	3467.90729800	21935104.24111597	0
1541001600000	6393.38000000	6393.38000000	6347.41000000	6371.93000000	2962.43617400	1541030399999	18875059.11132233	34773	1458.74051300	9295427.57293524	0
1541030400000	6369.52000000	6400.00000000	6352.50000000	6388.99000000	2420.01228900	1541059199999	15411746.84075251	25839	1217.46029600	7754835.06965724	0
1541059200000	6388.99000000	6392.00000000	6348.66000000	6367.23000000	3044.18107600	1541087999999	19388673.53082126	29702	1573.75260600	10023320.96806866	0
1541088000000	6368.12000000	6442.65000000	6363.00000000	6410.00000000	3634.84247600	1541116799999	23231266.45995093	34060	1769.52270600	11307978.29109446	0
1541116800000	6410.00000000	6460.34000000	6407.65000000	6425.20000000	3261.20523900	1541145599999	20977218.62789037	37258	1646.72887300	10594175.82190470	0
1541145600000	6424.73000000	6448.00000000	6388.20000000	6424.80000000	3741.88571100	1541174399999	24020735.32466332	39579	1840.88568500	11819227.77973704	0
1541174400000	6424.80000000	6445.00000000	6413.00000000	6433.98000000	2736.34972900	1541203199999	17591474.26769504	32645	1474.02065800	9476397.68065955	0
1541203200000	6432.80000000	6439.97000000	6403.47000000	6408.08000000	2134.63774000	1541231999999	13705489.35645776	25993	1059.15963800	6800739.14802668	0
1541232000000	6408.08000000	6413.34000000	6345.00000000	6374.00000000	3837.84180100	1541260799999	24455569.44364229	34545	1719.92013700	10959817.80686878	0
1541260800000	6373.87000000	6392.28000000	6364.35000000	6387.09000000	1688.76193500	1541289599999	10773179.13981924	23298	856.78918200	5466218.99340949	0
1541289600000	6388.00000000	6416.60000000	6359.00000000	6391.09000000	2415.10615000	1541318399999	15407210.71289066	32050	1317.29346000	8404334.31695501	0
1541318400000	6388.33000000	6500.00000000	6387.00000000	6479.99000000	3640.06578600	1541347199999	23366890.19245946	43703	2020.14789800	12974446.21738819	0
1541347200000	6481.70000000	6525.00000000	6444.35000000	6485.85000000	4537.22300700	1541375999999	29395472.28159988	50447	2378.81726600	15413329.96289566	0
1541376000000	6485.85000000	6495.00000000	6460.03000000	6472.01000000	2235.12799100	1541404799999	14470866.35883927	32542	1141.35404100	7390771.96375445	0
1541404800000	6472.64000000	6504.39000000	6438.90000000	6473.15000000	4092.85967800	1541433599999	26480146.71096427	45122	2045.96083800	13238658.37151662	0
1541433600000	6475.19000000	6478.38000000	6431.02000000	6468.99000000	2659.89448700	1541462399999	17176200.06951240	36571	1368.20855200	8836249.90332452	0
1541462400000	6468.99000000	6476.44000000	6445.18000000	6464.34000000	2667.98204000	1541491199999	17239074.42199094	38212	1230.64947200	7952762.89786556	0
1541491200000	6464.34000000	6514.73000000	6462.00000000	6496.27000000	5359.61533300	1541519999999	34772500.79559205	60646	2578.74559700	16731822.35109266	0
